token,tf,df,tf-idf
奇摩,109,109,6.7517262389411306
與理,108,108,6.748891583557734
財寶聯合,108,108,6.748891583557734
看到,98,82,6.724967373146715
期顧,99,98,6.715150382042259
傳統,98,90,6.7091710372948965
萬元,179,56,6.708193464179855
出刊,107,107,6.704959679697755
日期,109,89,6.692033990231297
報價,112,86,6.690635466668656
統計,113,101,6.690033606122234
億元台,100,96,6.68537428237105
國安,104,59,6.68530229522323
收成,103,90,6.673295391720868
之一,115,110,6.668646491873243
第三,138,133,6.668153957106267
二線,89,76,6.666039703966321
正面,108,91,6.659043632534732
挑戰點,92,83,6.642430434161335
單日,95,79,6.62655240505206
助攻,95,88,6.6223734929758455
電子類,99,86,6.621936144339829
只有,107,90,6.605750728285647
上方,100,85,6.597924853383695
師認,87,76,6.597074559454748
高達,104,96,6.587217673575732
真的,101,72,6.5786116752231605
航運,94,85,6.577502043037067
取得,111,72,6.570335142894379
高大,93,79,6.557758364448637
暫時,101,80,6.5539687905694
增至,98,85,6.549802547258602
股價表現,102,96,6.526475029863651
第二季,95,71,6.523999390019794
趨緩,99,83,6.521382300126699
股開,92,88,6.518701057207707
組合,87,61,6.509494672951045
不僅,105,99,6.5013603996636045
仍然,100,84,6.499595274525356
前景,108,101,6.486993659751886
光學股,80,68,6.48566724393325
主因,103,94,6.480076588982499
自己,118,59,6.475944730437107
配合,103,90,6.474805707732492
美系,88,57,6.474124992650966
投控,105,91,6.473082938749905
疲軟,92,83,6.4716254629274
明日,100,85,6.471000363182306
收高點,92,46,6.461980752437818
優勢,111,97,6.45911474830811
百貨,95,93,6.451733162942075
國巨,104,88,6.443948307758634
生技股,93,79,6.4314814473138915
華為,102,59,6.4290399505521725
週五,89,75,6.42249208525587
濃厚,103,94,6.411800075207265
概念,101,90,6.409394178581424
不斷,101,84,6.399858148012158
選擇,90,84,6.3948269014271215
周三,97,86,6.39107414192551
悲觀,90,89,6.390916441837922
經理人,110,96,6.3765074410301255
不錯,100,90,6.371366375860117
萎縮,91,78,6.356333955508041
重量,97,82,6.354845224072981
之外,104,88,6.351424334654775
隱含,90,48,6.343641019857421
怎麼,72,54,6.331860388737649
兩個,153,92,6.3163033822736026
光盤,78,76,6.312097941176475
波動率,87,46,6.291573265573566
機制,76,51,6.28412362492595
避險,93,80,6.281238733279039
首度,97,84,6.275969732096812
相較,98,81,6.275150725921761
價漲,158,67,6.27233439319965
點點,94,74,6.270142006906722
本季,96,70,6.2668265255426565
點收盤,52,40,6.256908705856341
轉趨,90,86,6.256697742786939
提前,101,88,6.256482169758619
已有,94,81,6.255484780945144
特斯拉,90,77,6.254316711057374
準備,92,86,6.253723501911577
晶圓,96,82,6.250603234119193
股股,91,87,6.247053569388085
原油,110,77,6.235731714340688
生產,110,84,6.229926302542291
將是,95,90,6.227181954991314
主席,95,86,6.225121661479907
明天,77,59,6.223560698132084
股后,80,51,6.223252512948802
高殖,101,92,6.222086392864338
偏空,93,84,6.220011810702654
停損,83,63,6.219972560590559
週線,83,69,6.216924475088682
點或,94,80,6.215359970676389
盤整,87,75,6.201464575497981
獲得,94,85,6.197991164052179
仍將,93,89,6.195459557273655
國泰金,89,83,6.193819470705644
調整,106,89,6.191639783160733
牽動,94,91,6.187843461824812
光法,87,75,6.184816835382383
青睞,88,87,6.184619326837281
車用,102,83,6.180532154357092
飆漲,88,78,6.172842341454666
稅後純益,83,50,6.171823742846392
上證,87,81,6.170911970669938
意願,92,79,6.164930117212705
美國聯,81,73,6.152642645911887
光台,81,78,6.14448827977261
買權,93,77,6.128959751830344
死亡,90,79,6.125653202043571
排列,102,85,6.124935307736674
明會,63,40,6.122756127612514
南亞科,100,92,6.122623538512683
一定,96,81,6.116763695267545
股台積,88,86,6.0843887991031185
股後市,108,106,6.075026286862343
規格,91,66,6.06609874131055
明光,95,79,6.056421972450389
發布,100,82,6.050731692041721
期逆價,90,57,6.041654274346261
電動車,89,68,6.037362186645045
鋼構,90,74,6.033876744302567
收跌,74,59,6.022145593879467
沉重,104,79,6.020300638532728
回點,83,75,6.010459496254593
看淡,84,77,6.008715436491663
改寫,86,76,6.002770897983481
原因,99,83,5.996538679403406
攀升,95,77,5.992506171436752
超金額,70,55,5.992166794098787
持有,90,63,5.9880512795757435
撐盤,80,71,5.982260913838239
中心,95,81,5.980212355126723
外界,90,78,5.976113524820261
仍維持,94,86,5.971781743473514
不易,90,80,5.970642015699364
演出,82,77,5.970062508860198
累積,180,65,5.969391570241303
百分,85,55,5.96164251169343
事件,96,74,5.944038110631756
材股,86,74,5.93336858151211
三鏡頭,89,32,5.931275814549552
建材,89,88,5.927994393642005
休市,85,67,5.919451105542226
貶值,81,65,5.919328161246007
不少,99,92,5.914799497970828
重心,83,78,5.912344573458181
今早,77,62,5.907845358049958
電池,86,67,5.89309227401418
尼克森,89,80,5.889425937438858
決議,79,70,5.869479024381725
什麼,82,55,5.8648829360310515
散戶,78,55,5.862879066495356
比例,89,64,5.861819882571429
漲家數,58,50,5.859118140253907
中華電,74,66,5.850726340321978
正向,87,76,5.849779798909042
巨頭,76,65,5.84786585175339
賣權,86,62,5.837159511129689
機構,104,78,5.833536328946982
嘉聯益,94,86,5.821732092453927
加劇,84,80,5.818885047672763
土耳其,87,47,5.8179852705693875
特別,90,79,5.8118802472519935
訊息,97,87,5.806020221032078
下降,97,87,5.8048906290417275
億元期,56,56,5.796337167355933
翻黑,74,70,5.793896524513732
系列,89,59,5.782999328529161
連帶,89,77,5.781764463132477
龍彩霖,85,85,5.7800438038977315
單月,82,65,5.773691408176266
股以,100,95,5.762830083519856
根據,97,89,5.7589545575924115
國巨華,76,74,5.758807712205946
上游,84,71,5.7532202385476525
強漲,81,75,5.748581437546658
超越,82,75,5.74796532206047
逆價,80,65,5.746550513243713
回神,78,66,5.742645457162934
年增率,108,67,5.73990190443971
成分股,104,67,5.738441135444218
群創,79,75,5.7271206915819555
急拉,86,71,5.724294431733922
進光,78,65,5.717129626748481
終止,81,61,5.705930890650168
創新,84,76,5.6970100149989085
這樣,78,61,5.689147016890642
承接,89,82,5.687811506914937
恐將,85,73,5.685589259650102
挹注,87,73,5.685567371023012
國泰證,80,80,5.684098392040553
湧入,83,71,5.679261474411693
重啟,83,73,5.675605198834308
成本,101,74,5.671298426861221
群益,129,47,5.665147632193669
有所,81,74,5.658913753183755
各類,95,94,5.655039632239544
大選,82,55,5.651321380183906
證交所,79,58,5.64987542273116
執行長,80,72,5.644347288356579
保險,61,56,5.6440092008002285
化解,90,86,5.640090270727939
兩大,83,76,5.636682288644001
有表現,83,74,5.631435928829762
網通,78,71,5.629846507968828
升溫,83,79,5.624619213205284
股價漲,77,47,5.623956575235155
商機,84,73,5.604501109853123
今國光,78,66,5.603463055982319
搭配,88,81,5.599850074760576
超現,65,63,5.596746231779839
元關,77,68,5.590833225769874
借券,164,101,5.590227736249064
將在,84,80,5.581345869199109
玻陶,83,78,5.58106212575458
緊張,82,72,5.579496288941776
觀測,89,70,5.576695753459585
提醒,81,70,5.560845573228834
幾乎,80,70,5.555983310817283
歐美,84,78,5.546467652261197
保證,86,84,5.535784808782462
現象,84,71,5.534260957264865
裕民,73,61,5.531678316393515
擺脫,78,73,5.520531708656255
季線點,75,69,5.516683214056924
遭到,84,75,5.511834221772369
定性,87,77,5.511295926642314
一下,48,35,5.48606812377351
暴跌,79,53,5.4832318418996255
股東會,78,60,5.482715655384317
不宜,80,70,5.482563893742168
美貿易,85,70,5.481598236934366
電股,72,69,5.481578632485086
外資期,78,71,5.480201028413823
勁揚,72,65,5.479884706421794
之間,84,77,5.478777638228039
高點點,74,67,5.477777199044873
油電,83,83,5.464886306007737
電鴻,68,63,5.462053715830166
當日,153,61,5.46078326447157
收台,71,65,5.459067621227477
標準,83,70,5.449333876099819
統川普,74,71,5.448026968122409
領先,85,77,5.440563373641346
張價格元,53,34,5.439189218065621
水位,78,76,5.43614851277205
股持續,72,70,5.433465821311024
釋出,84,80,5.431425928695165
升級,83,63,5.430222110451699
湧現,80,76,5.4220816939886465
外資台,46,42,5.414856706019051
一周,85,65,5.414852466822505
單口淨,84,24,5.4130105810492894
技嘉,81,61,5.410978705210154
需要,86,73,5.406551912266139
連紅,80,67,5.405897133542569
一年,100,78,5.398581857864465
大多,78,73,5.398323788050196
領跌,74,69,5.397944830652095
轉向,77,72,5.394798770326939
決策,69,50,5.388128025788315
金國泰金,67,66,5.361545539641973
雙雄,74,63,5.35780959900417
效果,77,65,5.351833506789482
通過,82,72,5.348782232041219
發酵,81,76,5.338659126492834
差縮,74,40,5.337259904755897
香港,87,77,5.336687563689719
收在,67,59,5.33462799074045
先進,73,61,5.326311109692429
約點,71,64,5.322950284730192
紅翻,74,69,5.313553650811611
不再,86,77,5.309730244676367
原本,88,80,5.308377182533271
自結,72,60,5.302522398221353
遠東,96,75,5.3020917170699295
籌碼面,69,62,5.2986253827872165
擔心,77,64,5.297602041537996
衝上,73,71,5.2905251030276075
巨大,77,65,5.284952218360413
電燃氣,75,70,5.282793081929236
英國,78,63,5.2778325888691615
擴至點,72,39,5.2770347269025555
家數,47,45,5.270263547094642
多拉,71,63,5.265295893785622
出籠,78,72,5.2635903281870835
月季,73,62,5.259562477292197
機種,75,53,5.257113929032645
股份,85,82,5.252429662646853
不能,86,71,5.252369986827623
股將,77,67,5.249933561087572
衝高,73,69,5.245200276256148
高價股,70,56,5.244236716985252
倉量,83,72,5.240302909543626
合建,53,53,5.238035931698855
台廠,77,64,5.231129425516607
風電,73,62,5.226254549534587
聯電,94,72,5.219976387350663
金國,66,59,5.219561917621171
川普,81,75,5.2171959391175555
晨訊,51,51,5.207566093792169
矽力,73,57,5.207326507830622
開發,97,81,5.205019212044894
單則,50,50,5.202278391134542
高低,70,63,5.193848834718448
降溫,68,58,5.191295222909644
拉貨,64,59,5.190678552937766
台達,87,76,5.172873279962382
總統川,74,70,5.171159057408027
重大,81,74,5.169472135732244
空頭,73,60,5.166096722262757
及點,70,64,5.165994200162695
回溫,80,75,5.164724444962132
合作,90,69,5.164477054654375
投資組,51,51,5.161622820174045
一大,76,71,5.153028799582515
授權,81,80,5.151702683177293
總經理,81,72,5.147050315892005
婷婷,57,57,5.146006449386443
記者韓,57,57,5.146006449386443
以元作,77,50,5.140306410483262
資賣,71,63,5.126163534243393
加速,79,71,5.120368100233461
爆出,63,52,5.116231608317123
收低點,64,24,5.115060491137016
標普,72,70,5.102163964572011
百元,66,56,5.101606312555089
穩健,83,77,5.094873883110255
進口,76,66,5.092178311252848
股有,71,66,5.088036440582257
競爭,79,70,5.0850716839807895
出爐,70,62,5.080770563268368
本身,81,79,5.076282483397652
進出,65,45,5.075412776782569
月初,78,70,5.0724476697054435
價題,72,66,5.070615941165173
估值,84,48,5.067545076715497
收跌點,58,50,5.065206416052756
富邦金,73,70,5.061207148162391
人中,80,80,5.06070308725295
功能,78,65,5.053832950478689
再起,74,65,5.049538513748142
良率,70,52,5.047142183657796
預測,74,65,5.039942847687088
這些,86,76,5.029149969920158
達以,48,25,5.024378285622273
一台,63,60,5.023086719585227
海外,77,62,5.0219427399626255
雙王,67,55,5.017312309230543
近點,61,57,5.010600668857021
消費,77,61,5.009808763915027
這個,81,55,5.009546638410273
指數盤,71,68,5.008504211931714
一直,84,66,5.006136914298604
中指,77,68,5.004353403196081
領頭,68,65,5.002989454650918
協議,76,61,4.999341022833729
正價,62,48,4.9988137902092005
光及,70,66,4.997838865394364
二日,68,50,4.997826728608254
服務,79,70,4.987506914241258
金兆豐,60,50,4.980842639561857
看台,79,74,4.9806657494537925
發金,72,65,4.9770570725197105
降至,74,73,4.976312330813785
中石化,80,55,4.970135878992375
很多,82,61,4.969984137100036
貨億元,55,54,4.963134468530185
營造,73,72,4.961864088916776
較佳,73,67,4.960380096338671
年度,76,67,4.959953952402608
四日,67,49,4.959301553986123
電法,63,48,4.958043457801654
為配,55,32,4.955465266041307
本波,71,66,4.9497925311775735
數點,44,44,4.946221162423635
壓力區,71,59,4.942185234044986
出貨量,71,53,4.940640911865353
一波,70,69,4.936180647750936
地緣,73,50,4.935971379846349
完全,72,65,4.932547266052797
升高,82,73,4.928456660531946
股量,70,69,4.924908226744592
底部,73,59,4.919514674326656
港股,74,68,4.917656747031905
國家,87,66,4.912517577104526
接棒,70,64,4.89928670497191
近個,68,64,4.892537766395551
審慎,73,73,4.885516370637929
中國大陸,67,57,4.883088276829805
台勝科,70,62,4.878165828298819
反轉,71,66,4.87212305546926
上台,71,65,4.871363843749102
價位,72,58,4.868591519606731
低迷,64,60,4.8668626578037735
加入,77,72,4.863259356917907
遊戲,66,56,4.862900713031261
退場,70,51,4.861247896591946
最重,71,64,4.8596315353043025
似乎,72,61,4.853509720968565
展開,64,58,4.848249211345539
億元櫃,68,68,4.848010317363781
僅供,76,76,4.84745708231311
實質,56,47,4.846274606728737
搭載,73,56,4.840232930943075
光股,58,55,4.826683522931325
進賣,44,12,4.826298198952647
撤出,64,52,4.8246868212712215
股大立,58,57,4.820214135810902
希望,84,61,4.8162140608372805
裕隆,63,43,4.812054277332291
基購,143,24,4.811613272517551
帶頭,64,59,4.810514514671737
一片,66,61,4.799241804753332
永豐期,73,66,4.7950176774739175
股價大漲,61,53,4.79426196880429
聯袂,60,55,4.792386941576273
期均線,73,61,4.789361373454804
王台,65,63,4.78577577759324
銷量,72,56,4.777810929586031
過度,68,60,4.765277396889278
因應,80,73,4.762293381056948
壓回,60,53,4.761517184166354
攜手,67,62,4.760804775948046
測試,68,61,4.7532175669461605
