token,tf,df,tf-idf
最重,103,96,6.906185659347369
標價,98,85,6.871744072939722
回溫,107,95,6.871731430639503
符合,108,93,6.869488916284257
政治,106,89,6.8524052243364855
數點,69,69,6.838815621514553
出籠,103,97,6.819004448108721
紅翻,93,82,6.7840666961844285
半導,111,104,6.783787573708501
元大關,93,82,6.780049206313094
高峰,109,102,6.778723154066086
仍維持,104,99,6.778076108946335
無力,104,93,6.776747845051251
趨緩,107,98,6.776232739951385
商品,114,87,6.77111729968677
各類,109,103,6.763341001326887
資餘額,128,127,6.722420599750364
提高,110,96,6.700234673986975
南亞科,103,97,6.681548888987502
點或,98,75,6.675353602284327
積極,118,112,6.674490997507245
應該,110,80,6.671369647171304
原油,105,87,6.668603190828471
股領,97,89,6.661838107576501
有效,113,92,6.655579247916382
英業,108,85,6.653361012112453
然而,101,95,6.653082090052325
攻漲,100,93,6.649126404422433
助攻,95,86,6.644472062473833
恐將,114,91,6.632296610717266
勁揚,90,80,6.632244504806803
新款,95,68,6.6263164272052295
濃厚,96,88,6.607220037594092
期逆價,101,58,6.605609809067129
局勢,99,87,6.601578724232841
帶動下,97,90,6.59656928773457
強攻,108,101,6.593910611437291
龍彩霖,98,98,6.592707564082074
謹慎,99,90,6.590967417725574
股有,93,84,6.587236654069029
截至,95,89,6.586134908644212
將是,99,92,6.584654368615469
準會,103,92,6.577106100619225
終止,95,71,6.577095265462693
情勢,98,83,6.576787472136203
之一,105,102,6.576727343045808
股中,104,98,6.575646666172148
升溫,96,83,6.573521812778283
中美貿易,95,85,6.571082229468602
創年,95,84,6.5695225334277
排列,101,83,6.556259553614124
相較,96,85,6.55504158055668
拉升,106,89,6.55160071978952
點台,85,82,6.550645122326269
研判,100,91,6.543914300445471
不少,103,89,6.538409360949327
股後市,120,111,6.522337209171573
增年,90,59,6.518868389975422
下降,103,92,6.517853442723148
中華電,90,81,6.500016102934597
價題,96,79,6.490464870891267
觀察台,114,108,6.482345879685698
包含,98,81,6.47383422837572
上櫃,108,99,6.468052264369663
收低,88,72,6.459841686791517
巨頭,75,60,6.459323686912722
其餘,92,82,6.453509907411049
最佳,116,80,6.452053609647845
仍然,105,87,6.449253147811302
競爭,102,80,6.439536053723769
光盤,83,78,6.4220443655360775
暴跌,84,53,6.413925904071803
中心,96,88,6.408157870356839
光台,93,85,6.405040891458282
採用,99,77,6.402337751867294
台達,95,87,6.386989345440051
期顧,85,85,6.38626521899471
首度,95,83,6.36585930820968
逾百點,76,66,6.363385645984262
穩健,103,92,6.358452886152174
價位,91,78,6.353661819672575
匯損,86,68,6.350172734451684
雙雄,94,86,6.347901976804564
日期,107,94,6.34671416761863
上證,87,81,6.343894750008551
收跌,81,61,6.334856736761798
減年,81,39,6.332988677203862
權息,94,73,6.33195719709745
休息,87,74,6.324358075717215
套牢,104,92,6.322424783449038
疲軟,91,86,6.31419497849402
挹注,101,92,6.308780750206884
主席,96,82,6.299923691497627
巨大,87,77,6.299852347115539
正面,92,75,6.291498978460876
時分,63,62,6.266093491943453
股價漲,88,53,6.260735548471601
尼克森,94,84,6.255270248327148
光及,93,80,6.254783602402109
點賣權,91,51,6.252332892044351
第三,130,124,6.2330546682800385
壓回,85,68,6.227601961425874
國泰金,90,84,6.221757761192272
高通,97,68,6.218926636293253
家數,58,53,6.212071454195672
訊息,89,85,6.210511062761367
建材,93,93,6.200233868749188
統計,101,88,6.199025204392056
精測,84,67,6.198723334135471
十大,98,96,6.188775973117449
則是,101,82,6.183930306259064
巨華,78,64,6.183115876824126
股以,103,95,6.183001295029503
熱門,102,96,6.176520858159997
需要,110,89,6.165566511136019
主因,93,89,6.161962960090823
點點,96,77,6.156472370241544
四日,69,49,6.148365151471803
之間,93,91,6.148339378574433
合一,83,55,6.143240297930545
週五,88,70,6.141411637655442
特定,107,98,6.136875747241519
根據,106,99,6.131115127130133
高達,104,94,6.120306616980633
金國泰金,82,80,6.106873435630146
再次,87,72,6.105647094753298
股今,76,66,6.104832701608149
材股,90,75,6.1008534603295415
降至,95,92,6.099768239299606
定性,96,87,6.09740185188719
中來,61,41,6.084096660278513
晨訊,56,56,6.072626547492091
能源,102,85,6.071667669465427
不要,88,71,6.068506336173628
機種,97,65,6.06368974901968
熄火,79,63,6.063408284071087
下午,78,66,6.056323152422144
攻勢,87,74,6.052672837951513
超現,72,72,6.044236664416795
融資,97,86,6.041475904405499
標準,79,68,6.038388832946644
強調,103,89,6.034549165887384
獲得,97,88,6.031441424270098
增至,86,76,6.014521018775314
權證,115,86,6.007107478719497
可期,96,86,6.00590273125465
有所,91,82,5.989570826103168
估值,86,49,5.973522022905518
外資期,87,79,5.970657387111612
正隆,89,75,5.962734256087217
值前,56,54,5.955512193079219
原因,93,80,5.950871856765216
歐式,191,23,5.94321535870224
一波,80,72,5.935735402710783
心態,81,67,5.934279468730933
緩步,88,76,5.933631210239395
純益,73,46,5.930802354710184
至今,98,92,5.926258561876075
總經理,96,83,5.925882063065784
美國聯,87,76,5.916796802630933
緊張,79,70,5.916524533040599
點整,80,72,5.914566211697263
股量,82,77,5.912850775114673
措施,93,61,5.907532013072851
合建,56,56,5.901703558431398
今國光,83,65,5.900263783836355
六個,173,23,5.897490367144153
服務,86,84,5.893281495063915
億元台,84,83,5.885165289087769
牽動,89,85,5.88431380465044
上演,85,78,5.8797057193580535
股跌,75,69,5.876606796702861
光學股,75,61,5.868372481332301
接棒,77,69,5.867432680821754
人氣,81,76,5.865014334140306
功能,83,62,5.8641341244444165
受制,83,75,5.852669434185066
干擾,90,81,5.849674651959405
季線點,80,75,5.849047473310642
商避險,56,56,5.848378115806109
晶圓,85,78,5.846219153169465
作帳,84,65,5.829942031420898
名個,53,52,5.822775832821836
比特,74,57,5.819906089172492
青睞,87,84,5.818193531654142
大利,81,59,5.8148578363032035
發布,84,74,5.8103982275781805
反而,86,80,5.809381979357441
機殼,80,65,5.809110232780084
收跌點,76,62,5.805208785954739
掛牌,90,75,5.803273952986592
投資組,54,54,5.798359875780411
或是,94,78,5.781485001631464
不僅,90,84,5.776801450792785
單日,84,69,5.775237670503718
內資,84,77,5.7682471825777135
搭配,93,89,5.752293591896234
達群,78,71,5.749930282611606
攀升,89,83,5.744201040695507
連帶,83,78,5.722482396091756
公投,73,38,5.719125183167307
兩個,109,77,5.7172735488709785
多數,80,70,5.695345424212713
將會,90,75,5.695070814129635
空頭,82,70,5.694828373808093
化解,89,83,5.692077798018178
週線,80,58,5.6809404594608255
友達,85,79,5.677274997662868
電鴻,64,62,5.6686317350550235
高大,74,70,5.667438661362481
開發,97,86,5.663680006991093
認售,161,27,5.656399971612648
經理人,94,91,5.654859158303661
權重,78,66,5.652545119178111
優勢,89,75,5.645232561619534
借券,190,96,5.645196605768073
完成,86,74,5.6348703677949805
不是,105,74,5.628564612398656
進口,88,66,5.627464479700395
數關,75,67,5.626065122139943
比例,90,67,5.625884261166662
看淡,83,73,5.623875640854941
重心,75,73,5.619740957832921
玻陶,83,78,5.615143840930145
股東,95,72,5.61450184710642
上方,86,79,5.603430818599343
原本,88,75,5.593791831258892
不確,87,81,5.590667349832573
年增率,87,66,5.589676313254914
電加權,51,51,5.588219619140655
重大,81,74,5.584190496492605
休市,79,67,5.575140637548281
其次,96,92,5.565932563932015
停損,68,53,5.555480437549801
護盤,89,58,5.555229405435177
恐慌,83,66,5.552238101401524
季度,75,59,5.549390727099565
投控,82,71,5.541532251348612
結構,81,74,5.538159419425656
群益,103,52,5.5378646402578875
股將,83,74,5.537263290568042
廣達,72,63,5.530913627098674
近點,81,69,5.52495379992212
高點點,74,68,5.521255283684624
回神,72,65,5.520339149278573
電美股,54,54,5.5203309572515
領域,91,74,5.514585705368669
缺乏,77,69,5.5052625728882525
一台,69,63,5.495431296959053
升高,78,69,5.494669027603841
可能性,80,67,5.488029006985255
進出,76,57,5.483006076252742
機構,91,79,5.475185952479648
鋼鐵股,74,67,5.473409883705213
生醫,73,61,5.470072020287819
迅速,83,80,5.46697783350438
收成,74,67,5.46411844286165
股大立,65,63,5.45219887701502
看來,77,68,5.449600438806747
韓股,71,64,5.436457132724126
約點,65,58,5.432781952315328
不振,72,65,5.431944785258605
電股,69,68,5.431274752266278
電池,84,72,5.4297608282862955
領先,80,73,5.429317687106048
川普,86,74,5.424746058285578
高價,73,60,5.422170186833049
估計,76,65,5.420258089140504
避險,74,62,5.418921765166295
電燃氣,75,75,5.417078084432372
日光,74,65,5.411290433905606
籌碼面,74,69,5.4110101007741225
取得,91,67,5.409053731652694
差縮,75,39,5.408785436799348
鋼構,73,61,5.405850878050034
因應,84,81,5.404256695212893
買權,81,63,5.402255281182186
低檔,85,69,5.4013633373271235
年前,88,56,5.399945790635287
遊戲,76,65,5.396452062497907
合作,87,71,5.391677028171219
本週,72,65,5.391306209844476
良率,79,57,5.383400158690322
第季合,74,54,5.374296641612998
隱含,72,38,5.3725474605812105
外資台,42,42,5.371561147880348
發酵,88,83,5.369269621037491
改寫,75,70,5.3681117324217675
合理,84,55,5.366257267035718
電動車,79,73,5.365231550555459
營造,76,76,5.364599038444703
領頭,74,71,5.364442542625241
油電,74,72,5.352913643285563
似乎,86,76,5.352910822014308
高價股,70,52,5.348947730996945
出盡,77,69,5.348776077528592
收在,67,62,5.338435270110132
高殖,84,72,5.338358125668336
記者韓,58,58,5.324268221261699
婷婷,58,58,5.324268221261699
張價格元,47,36,5.321540994883693
急拉,68,51,5.32109581276584
港股,74,67,5.320605308580688
指數盤,67,64,5.315328501401125
看到,81,68,5.313280923037327
持有,96,62,5.308489614248973
翻黑,70,67,5.302573560986724
假期,78,68,5.300640670470382
發金,87,81,5.298427986996028
台勝科,78,66,5.29736445783574
新增,83,64,5.293601600994728
市場鉅額,43,43,5.290496444525904
要聞週,43,43,5.290496444525904
小米,84,34,5.289784708015413
轉趨,70,64,5.289279234752634
出貨量,76,60,5.280073529669979
醫療,78,68,5.270827692578311
暫時,75,67,5.266530494950479
系列,73,53,5.264916908085749
勢類,38,31,5.264586972432193
指數則,75,72,5.2598166831739235
超越,77,74,5.2554874389136845
一片,73,70,5.251726561497514
低點點,75,62,5.2464013287312286
不同,93,76,5.24546389171799
金控,71,67,5.24065493953716
將成,75,73,5.235964833312475
高低,70,66,5.234788139132982
機制,60,37,5.228557905903653
強漲,78,72,5.226937419832331
看台,79,77,5.22099870322246
指數來,50,50,5.2199475028743825
醞釀,79,62,5.219744017385397
本月,73,62,5.217795370664206
以元作,77,49,5.215740949458006
波動率,71,37,5.214705331957127
逆價,74,61,5.212413125141389
散戶,78,53,5.2070605820085545
資億,68,68,5.204384108694518
萬元,98,37,5.199566353808811
測試,74,61,5.196498640637962
成本,95,77,5.1959598480755975
月台,68,58,5.193811211918601
三台,62,53,5.174167635506107
這些,85,60,5.173213282316039
放量,73,68,5.160249828494176
中國大陸,71,63,5.155947518792322
輪動,74,66,5.153957254565687
一年,91,61,5.152631570720841
不斷,74,64,5.150070218908604
股台積,72,69,5.146478689563003
至元,57,48,5.14527306002746
聯袂,65,59,5.1381924418143825
價漲,107,59,5.137354383091622
提醒,76,70,5.136374288542805
買氣,69,61,5.135780988123696
材料,78,68,5.127307438365463
規格,78,45,5.1198090096266835
近個,67,65,5.118697429208966
國票,76,69,5.110445216581518
帶來,78,76,5.109700833993622
轉向,74,73,5.087558312169905
美食,68,61,5.0830152415614975
電法,66,57,5.082460782088052
賣權,74,54,5.078281683306679
飆漲,70,58,5.0698586130651515
端午,64,35,5.06632729470731
保衛戰,60,48,5.061281467648315
承接,80,73,5.05790112102563
湧現,76,73,5.049525740779213
成績,79,75,5.038821766959543
單月,74,56,5.038280861362695
先行,72,66,5.037903155826947
平台,79,60,5.0364158659115175
領跌,62,60,5.034272133775459
一定,74,65,5.032730738299707
計畫,80,70,5.032297551624176
大多,76,73,5.0251230485542155
期間,101,89,5.023111162418869
光收,59,57,5.019548699900457
股持續,68,65,5.014408678806995
觸及,66,62,5.007758947636362
跌深,73,71,5.003125351126681
脫歐,64,44,5.001382947368431
低迷,74,66,5.001100763270141
年度,80,67,5.000287808727104
矽力,62,44,4.997013339630086
美貿易,75,66,4.986210445367322
拉回,76,73,4.9811100820263094
一舉,70,65,4.980024317288878
預測,69,58,4.966666943418085
股相,65,64,4.966416029881546
董座,71,56,4.96186564617501
當日,116,57,4.9603698873439805
回點,67,62,4.955021716175126
決策,85,54,4.951877346587018
加速,78,67,4.951340266315281
觀測,60,48,4.934558099233962
未平,81,54,4.91958656580212
海外,73,63,4.919412087590523
光將,64,60,4.9174967086230135
點為點,61,60,4.910585543731988
消化,69,56,4.904505970716123
統川普,64,61,4.9004705278137966
價表現,67,66,4.8983859780156065
審慎,74,71,4.887658940303815
股后,61,52,4.870123359386043
倉量,81,67,4.855831468986012
一大,69,62,4.849958736964263
仍將,70,68,4.848355268334295
亞光,58,54,4.844438095716582
印度,72,52,4.839973682880081
現象,74,66,4.835231286365175
等待,64,58,4.831103123490651
降溫,68,62,4.8204140256931165
像是,70,55,4.815794583776503
舉行法,64,59,4.813744182728884
開賣,68,44,4.811320379912044
億元外,82,80,4.809781201769987
正向,65,58,4.79405350335986
稅後純益,59,48,4.790782759716369
新鉅科,62,51,4.789230917191446
子公司,73,61,4.787773033951168
股權,70,60,4.787602453663101
反倒,64,57,4.782235924591108
股股,65,63,4.780805216788103
大毅,68,55,4.780490775525889
期中,64,50,4.7768703235779935
